,0,3OH10,chitooctaose,self,sflg,smock,snlp,sOGs,spep
1111,AT1G71880,0,0,1,0,0,0,0,1
1112,AT1G71890,0,0,1,0,0,0,0,0
1113,AT1G71910,0,0,1,1,0,0,0,1
1114,AT1G71950,0,0,0,0,0,1,0,0
1115,AT1G72000,1,0,1,1,0,1,1,1
1116,AT1G72060,0,0,0,1,0,0,0,0
1117,AT1G72070,0,0,0,1,0,0,0,0
1118,AT1G72120,0,0,0,0,0,1,0,0
1119,AT1G72270,0,0,0,0,0,1,0,0
1120,AT1G72280,1,1,1,1,0,1,1,1
1121,AT1G72300,0,0,0,1,0,0,0,0
1122,AT1G72330,0,0,0,1,0,0,0,0
1123,AT1G72450,0,0,0,1,0,1,0,1
1124,AT1G72520,1,0,0,1,0,1,0,1
1125,AT1G72540,0,0,0,1,0,0,0,1
1126,AT1G72610,0,0,0,0,0,1,0,0
1127,AT1G72660,0,0,1,1,0,1,0,0
1128,AT1G72680,0,0,0,1,0,0,0,1
1129,AT1G72690,0,0,0,0,0,1,0,0
1130,AT1G72760,0,0,0,1,0,1,0,0
1131,AT1G72770,0,0,0,1,0,1,1,1
1132,AT1G72870,1,0,0,1,0,0,0,0
1133,AT1G72900,1,1,1,1,0,1,1,1
1134,AT1G72910,1,0,1,0,1,1,1,1
1135,AT1G72920,1,0,1,1,0,1,1,0
1136,AT1G72930,1,0,1,0,1,1,1,0
1137,AT1G72940,0,0,0,0,0,1,0,1
1138,AT1G73010,0,0,0,0,0,0,0,1
1139,AT1G73030,0,0,0,1,0,0,0,0
1140,AT1G73066,0,0,0,0,0,1,0,0
1141,AT1G73080,0,0,0,1,0,1,0,0
1142,AT1G73120,0,1,1,0,0,0,1,0
1143,AT1G73175,0,0,0,0,0,1,0,0
1144,AT1G73190,0,0,0,0,0,1,0,0
1145,AT1G73220,0,0,0,0,0,1,0,0
1146,AT1G73250,0,0,0,1,0,0,0,0
1147,AT1G73260,0,0,0,1,0,0,0,1
1148,AT1G73500,0,0,0,0,0,0,0,1
1149,AT1G73510,0,0,0,0,0,1,0,0
1150,AT1G73540,0,0,0,1,0,0,0,0
1151,AT1G73670,0,0,1,1,0,1,0,0
1152,AT1G73680,0,0,1,1,0,0,0,0
1153,AT1G73730,0,0,0,1,0,0,0,0
1154,AT1G73740,0,0,1,1,0,1,0,1
1155,AT1G73805,0,0,1,1,0,1,1,1
1156,AT1G73810,0,1,1,1,0,1,1,1
1157,AT1G73965,0,0,0,1,0,0,0,0
1158,AT1G74000,0,0,0,1,0,0,0,0
1159,AT1G74010,0,0,1,1,0,1,1,1
1160,AT1G74020,0,0,1,1,0,0,0,0
1161,AT1G74030,0,0,0,1,0,0,0,0
1162,AT1G74080,0,0,0,1,0,1,0,0
1163,AT1G74100,1,0,1,1,0,1,1,1
1164,AT1G74150,0,0,0,0,0,1,0,0
1165,AT1G74310,0,0,0,1,0,0,0,0
1166,AT1G74330,0,0,0,1,0,1,0,1
1167,AT1G74340,0,0,0,1,0,0,0,0
1168,AT1G74350,0,0,0,1,0,1,0,1
1169,AT1G74360,1,0,1,1,0,1,1,1
1170,AT1G74590,0,0,0,1,0,1,1,1
1171,AT1G74640,0,0,0,1,0,0,0,0
1172,AT1G74650,1,0,1,1,0,1,0,1
1173,AT1G74710,1,0,0,1,0,1,0,0
1174,AT1G74740,0,0,0,1,0,0,0,0
1175,AT1G74750,0,0,0,1,0,1,0,0
1176,AT1G74780,0,0,0,1,0,0,0,0
1177,AT1G74790,0,0,1,1,0,1,0,1
1178,AT1G74810,0,0,0,1,0,0,0,0
1179,AT1G74830,0,0,0,0,0,1,0,0
1180,AT1G75000,0,0,0,0,0,1,0,0
1181,AT1G75020,0,0,0,1,0,1,0,0
1182,AT1G75040,0,0,0,0,0,1,0,1
1183,AT1G75170,0,0,1,1,0,1,1,1
1184,AT1G75250,0,0,0,0,0,1,0,0
1185,AT1G75270,0,0,0,1,0,1,1,0
1186,AT1G75290,0,0,0,1,0,1,0,0
1187,AT1G75430,0,0,0,0,0,1,0,0
1188,AT1G75440,0,0,1,1,0,0,0,0
1189,AT1G75450,0,0,1,0,0,0,0,1
1190,AT1G75810,0,0,0,1,0,0,0,0
1191,AT1G75830,0,0,0,0,0,1,0,1
1192,AT1G76040,0,0,1,1,0,1,1,1
1193,AT1G76065,0,0,0,1,0,0,0,0
1194,AT1G76070,0,0,1,1,0,1,0,1
1195,AT1G76150,0,0,0,1,0,0,0,0
1196,AT1G76250,0,0,0,0,0,1,0,0
1197,AT1G76390,0,0,0,1,0,0,0,0
1198,AT1G76410,0,0,0,1,0,0,0,0
1199,AT1G76430,0,0,0,1,0,1,0,0
1200,AT1G76470,1,1,1,1,0,1,1,1
1201,AT1G76480,1,0,0,1,0,1,0,1
1202,AT1G76520,0,0,1,1,0,1,1,1
1203,AT1G76530,0,0,0,0,0,1,0,0
1204,AT1G76550,0,0,0,1,0,1,0,0
1205,AT1G76560,0,0,1,1,0,0,0,0
1206,AT1G76600,0,0,1,1,0,1,0,1
1207,AT1G76680,1,0,0,1,0,1,1,1
1208,AT1G76690,0,0,0,1,0,0,0,1
1209,AT1G76700,0,0,0,1,0,1,0,1
1210,AT1G76705,0,0,0,1,0,0,0,0
1211,AT1G76760,0,0,0,1,0,0,0,0
1212,AT1G76790,0,0,0,0,0,1,0,0
1213,AT1G76900,0,0,0,1,0,0,0,0
1214,AT1G76930,0,0,1,1,0,1,1,1
1215,AT1G76940,0,0,0,1,0,0,0,0
1216,AT1G76960,0,0,0,0,0,1,0,0
1217,AT1G76970,1,0,0,1,0,1,0,1
1218,AT1G76980,0,0,0,1,0,0,0,0
1219,AT1G77235,0,0,1,0,0,0,0,0
1220,AT1G77260,0,0,0,1,0,1,0,0
1221,AT1G77280,0,0,0,1,0,0,0,0
1222,AT1G77370,0,0,0,1,0,1,0,0
1223,AT1G77380,0,0,0,1,0,0,0,1
1224,AT1G77420,0,0,0,1,0,1,0,0
1225,AT1G77450,0,0,1,1,0,1,1,1
1226,AT1G77500,0,0,0,1,0,0,0,0
1227,AT1G77510,0,1,1,1,0,1,1,1
1228,AT1G77660,0,0,0,0,0,1,0,0
1229,AT1G77760,0,0,1,0,0,0,0,0
1230,AT1G77770,0,0,0,1,0,0,0,0
1231,AT1G77810,0,0,0,1,0,1,0,0
1232,AT1G77890,0,0,0,0,0,0,0,1
1233,AT1G77920,0,0,1,0,0,0,1,0
1234,AT1G78000,0,0,1,1,0,1,1,0
1235,AT1G78020,0,0,0,0,1,0,0,0
1236,AT1G78172,0,0,0,1,0,0,0,0
1237,AT1G78210,0,0,0,1,0,0,0,0
1238,AT1G78310,0,0,0,1,0,0,0,0
1239,AT1G78340,1,0,0,0,0,0,1,0
1240,AT1G78410,1,0,0,1,0,1,1,0
1241,AT1G78460,0,0,0,0,0,1,0,0
1242,AT1G78830,0,0,0,1,0,1,0,1
1243,AT1G78840,0,0,0,0,0,1,0,0
1244,AT1G78850,0,0,0,1,0,1,0,1
1245,AT1G78860,1,0,0,1,0,1,0,1
1246,AT1G79160,0,0,0,1,0,0,0,0
1247,AT1G79180,0,0,0,1,0,0,0,1
1248,AT1G79245,0,0,0,1,0,1,0,1
1249,AT1G79360,0,0,0,0,0,0,0,1
1250,AT1G79400,1,0,0,1,0,1,1,0
1251,AT1G79410,0,0,0,0,0,0,0,1
1252,AT1G79450,0,0,1,1,0,1,1,1
1253,AT1G79670,0,0,0,1,0,1,0,0
1254,AT1G79680,1,0,1,1,0,1,1,1
1255,AT1G79690,0,0,0,1,0,1,0,0
1256,AT1G79710,0,0,0,1,0,0,0,0
1257,AT1G79915,0,0,0,0,0,1,0,0
1258,AT1G80160,0,0,0,1,0,0,1,0
1259,AT1G80300,0,0,0,1,0,1,0,1
1260,AT1G80325,0,0,0,1,0,1,0,0
1261,AT1G80440,0,0,0,1,0,1,0,0
1262,AT1G80450,0,0,0,1,0,0,0,0
1263,AT1G80460,0,0,1,1,0,1,0,1
1264,AT1G80510,0,0,0,1,0,0,0,0
1265,AT1G80610,0,0,0,1,0,1,0,0
1266,AT1G80820,1,0,1,1,0,1,1,1
1267,AT1G80830,0,0,0,1,0,0,0,0
1268,AT1G80840,1,0,0,1,0,1,1,1
1269,AT2G01008,0,0,0,0,0,1,0,0
1270,AT2G01023,0,0,0,0,0,1,0,0
1271,AT2G01180,0,0,1,1,0,1,0,1
1272,AT2G01190,0,0,1,1,0,0,0,0
1273,AT2G01280,0,0,0,0,0,1,0,0
1274,AT2G01340,0,0,0,0,0,0,0,1
1275,AT2G01450,0,0,0,1,0,0,0,0
1276,AT2G01600,0,0,0,1,0,0,0,0
1277,AT2G01650,0,0,0,1,0,1,0,0
1278,AT2G01670,0,0,1,1,0,1,1,1
1279,AT2G01880,0,0,0,0,0,0,0,1
1280,AT2G02010,0,0,1,1,1,1,1,1
1281,AT2G02060,0,0,0,1,0,0,0,0
1282,AT2G02180,0,0,0,1,0,0,0,0
1283,AT2G02220,0,0,1,1,0,1,0,1
1284,AT2G02310,0,0,0,1,0,1,0,0
1285,AT2G02350,0,0,0,1,0,1,0,1
1286,AT2G02360,0,0,0,1,0,0,0,0
1287,AT2G02370,0,0,0,1,0,1,0,0
1288,AT2G02380,0,0,0,0,0,0,1,0
1289,AT2G02390,0,0,0,1,0,1,1,1
1290,AT2G02430,0,0,0,0,0,1,0,0
1291,AT2G02730,0,0,1,1,0,0,0,0
1292,AT2G02800,0,0,0,1,0,0,0,0
1293,AT2G02810,1,1,1,1,0,1,1,1
1294,AT2G02850,0,0,1,1,0,0,0,0
1295,AT2G02860,0,0,0,1,0,0,0,0
1296,AT2G02870,0,0,0,1,0,0,0,0
1297,AT2G02930,0,0,1,1,0,1,1,1
1298,AT2G02960,0,0,0,1,0,0,0,0
1299,AT2G02970,0,0,0,1,0,0,0,0
1300,AT2G02990,0,0,1,0,0,0,1,0
1301,AT2G03020,0,0,0,0,0,1,0,1
1302,AT2G03040,1,0,1,1,0,1,0,1
1303,AT2G03120,0,0,1,1,0,0,0,1
1304,AT2G03250,0,0,0,0,0,1,0,0
1305,AT2G03290,1,0,1,1,0,1,1,1
1306,AT2G03360,0,0,0,1,0,0,0,1
1307,AT2G03410,0,0,0,1,0,1,0,0
1308,AT2G03505,0,0,1,1,0,1,1,1
1309,AT2G03590,0,0,0,1,0,0,0,0
1310,AT2G03760,1,0,0,1,0,0,0,0
1311,AT2G03810,0,0,1,1,0,0,0,0
1312,AT2G03972,0,0,0,0,0,1,0,0
1313,AT2G04040,0,0,0,1,0,1,0,1
1314,AT2G04050,0,0,0,0,1,0,0,0
1315,AT2G04070,1,0,0,1,1,0,0,0
1316,AT2G04120,0,0,1,0,0,0,0,0
1317,AT2G04160,0,0,0,0,0,0,1,1
1318,AT2G04305,0,0,0,1,0,0,0,0
1319,AT2G04400,1,1,1,1,0,1,1,1
1320,AT2G04480,0,0,0,0,0,1,0,0
1321,AT2G04495,1,1,1,1,0,1,1,1
1322,AT2G04500,0,0,0,0,0,1,0,0
1323,AT2G04510,0,0,1,1,0,1,0,0
1324,AT2G04515,1,1,1,1,0,1,0,1
1325,AT2G04650,0,0,0,1,0,0,0,0
1326,AT2G05180,0,0,0,0,0,1,0,0
1327,AT2G05518,0,0,0,0,0,1,0,0
1328,AT2G05530,0,0,0,0,0,0,0,1
1329,AT2G05940,0,0,1,1,0,0,0,1
1330,AT2G06050,0,0,0,1,0,1,0,1
1331,AT2G07180,0,0,0,1,0,1,0,0
1332,AT2G07599,0,0,0,0,0,1,0,0
1333,AT2G07600,0,0,0,0,0,1,0,0
1334,AT2G07663,0,0,0,0,0,1,0,0
1335,AT2G07664,0,0,0,0,0,1,0,0
1336,AT2G07666,0,0,0,0,0,1,0,0
1337,AT2G07667,0,0,0,0,0,1,0,0
1338,AT2G07669,0,0,0,0,0,1,0,0
1339,AT2G07670,0,0,0,0,0,1,0,0
1340,AT2G07671,0,0,0,0,0,1,0,0
1341,AT2G07672,0,0,0,0,0,1,0,0
1342,AT2G07673,0,0,0,0,0,1,0,0
1343,AT2G07674,0,0,0,0,0,1,0,0
1344,AT2G07675,0,0,0,0,0,1,0,0
1345,AT2G07676,0,0,0,0,0,1,0,0
1346,AT2G07677,0,0,0,0,0,1,0,0
1347,AT2G07678,0,0,0,0,0,1,0,0
1348,AT2G07681,0,0,0,0,0,1,0,0
1349,AT2G07684,0,0,0,0,0,1,0,0
1350,AT2G07687,0,0,0,0,0,1,0,0
1351,AT2G07688,0,0,0,0,0,1,0,0
1352,AT2G07689,0,0,0,0,0,1,0,0
1353,AT2G07691,0,0,0,0,0,1,0,0
1354,AT2G07692,0,0,0,0,0,1,0,0
1355,AT2G07695,0,0,0,0,0,1,0,0
1356,AT2G07696,0,0,0,0,0,1,0,0
1357,AT2G07698,0,0,0,0,0,1,0,0
1358,AT2G07699,0,0,0,0,0,1,0,0
1359,AT2G07701,0,0,0,0,0,1,0,0
1360,AT2G07702,0,0,0,0,0,1,0,0
1361,AT2G07705,0,0,0,0,0,1,0,0
1362,AT2G07706,0,0,0,0,0,1,0,0
1363,AT2G07707,0,0,0,0,0,1,0,0
1364,AT2G07708,0,0,0,0,0,1,0,0
1365,AT2G07709,0,0,0,0,0,1,0,0
1366,AT2G07711,0,0,0,0,0,1,0,0
1367,AT2G07712,0,0,0,0,0,1,0,0
1368,AT2G07713,0,0,0,0,0,1,0,0
1369,AT2G07714,0,0,0,0,0,1,0,0
1370,AT2G07715,0,0,0,0,0,1,0,0
1371,AT2G07716,0,0,0,0,0,1,0,0
1372,AT2G07717,0,0,0,0,0,1,0,0
1373,AT2G07718,0,0,0,0,0,1,0,0
1374,AT2G07719,0,0,0,0,0,1,0,0
1375,AT2G07721,0,0,0,0,0,1,0,0
1376,AT2G07722,0,0,0,0,0,1,0,0
1377,AT2G07723,0,0,0,0,0,1,0,0
1378,AT2G07724,0,0,0,0,0,1,0,0
1379,AT2G07725,0,0,0,0,0,1,0,0
1380,AT2G07727,0,0,0,0,0,1,0,0
1381,AT2G07728,0,0,0,0,0,1,0,0
1382,AT2G07731,0,0,0,0,0,1,0,0
1383,AT2G07732,0,0,0,0,0,1,0,0
1384,AT2G07733,0,0,0,0,0,1,0,0
1385,AT2G07734,0,0,0,0,0,1,0,0
1386,AT2G07738,0,0,0,0,0,1,0,0
1387,AT2G07739,0,0,0,0,0,1,0,0
1388,AT2G07741,0,0,0,0,0,1,0,0
1389,AT2G07745,0,0,0,0,0,1,0,0
1390,AT2G07746,0,0,0,0,0,1,0,0
1391,AT2G07747,0,0,0,0,0,1,0,0
1392,AT2G07748,0,0,0,0,0,1,0,0
1393,AT2G07749,0,0,0,0,0,1,0,0
1394,AT2G07751,0,0,0,0,0,1,0,0
1395,AT2G07753,0,0,0,0,0,1,0,0
1396,AT2G07755,0,0,0,0,0,1,0,0
1397,AT2G07756,0,0,0,0,0,1,0,0
1398,AT2G07757,0,0,0,0,0,1,0,0
1399,AT2G07761,0,0,0,0,0,1,0,0
1400,AT2G07762,0,0,0,0,0,1,0,0
1401,AT2G07763,0,0,0,0,0,1,0,0
1402,AT2G07764,0,0,0,0,0,1,0,0
1403,AT2G07766,0,0,0,0,0,1,0,0
1404,AT2G07768,0,0,0,0,0,1,0,0
1405,AT2G07771,0,0,0,0,0,1,0,0
1406,AT2G07772,0,0,0,0,0,1,0,0
1407,AT2G07773,0,0,0,0,0,1,0,0
1408,AT2G07774,0,0,0,0,0,1,0,0
1409,AT2G07775,0,0,0,0,0,1,0,0
1410,AT2G07776,0,0,0,0,0,1,0,0
1411,AT2G07777,0,0,0,0,0,1,0,0
1412,AT2G07779,0,0,0,0,0,1,0,0
1413,AT2G07783,0,0,0,0,0,1,0,0
1414,AT2G07785,0,0,0,0,0,1,0,0
1415,AT2G07787,0,0,0,0,0,1,0,0
1416,AT2G07792,0,0,0,0,0,1,0,0
1417,AT2G07793,0,0,0,0,0,1,0,0
1418,AT2G07795,0,0,0,0,0,1,0,0
1419,AT2G07798,0,0,0,0,0,1,0,0
1420,AT2G07799,0,0,0,0,0,1,0,0
1421,AT2G07806,0,0,0,0,0,1,0,0
1422,AT2G07807,0,0,0,0,0,1,0,0
1423,AT2G07808,0,0,0,0,0,1,0,0
1424,AT2G07809,0,0,0,0,0,1,0,0
1425,AT2G07811,0,0,0,0,0,1,0,0
1426,AT2G07813,0,0,0,0,0,1,0,0
1427,AT2G07815,0,0,0,0,0,1,0,0
1428,AT2G07820,0,0,0,0,0,1,0,0
1429,AT2G07825,0,0,0,0,0,1,0,0
1430,AT2G07826,0,0,0,0,0,1,0,0
1431,AT2G07827,0,0,0,0,0,1,0,0
1432,AT2G07835,0,0,0,0,0,1,0,0
1433,AT2G07981,0,0,0,0,0,1,0,0
1434,AT2G08986,0,0,0,0,0,1,0,0
1435,AT2G10440,0,0,0,0,0,1,0,0
1436,AT2G10560,0,0,0,1,0,0,0,0
1437,AT2G10735,0,0,0,0,0,1,0,0
1438,AT2G11280,0,0,1,1,0,0,0,0
1439,AT2G11520,0,0,0,0,0,1,0,0
1440,AT2G11810,0,0,0,0,0,1,0,0
1441,AT2G11891,0,0,0,1,0,0,0,1
1442,AT2G12905,0,0,0,0,0,1,0,0
1443,AT2G13146,0,0,0,0,0,1,0,0
1444,AT2G13430,0,0,0,0,0,1,0,0
1445,AT2G13450,0,0,0,0,0,1,0,0
1446,AT2G13650,0,0,0,1,0,0,0,1
1447,AT2G13680,0,0,0,0,0,1,0,0
1448,AT2G13790,1,0,1,1,0,1,1,1
1449,AT2G13800,0,0,1,1,0,1,0,1
1450,AT2G13810,0,0,0,1,0,1,0,0
1451,AT2G14255,0,0,0,1,0,0,0,0
1452,AT2G14290,0,0,0,0,0,0,0,1
1453,AT2G14560,0,1,1,0,0,1,1,1
1454,AT2G14610,0,0,1,0,0,1,0,0
1455,AT2G14661,0,0,0,1,0,1,0,1
1456,AT2G14750,0,0,0,1,0,1,0,0
1457,AT2G15040,1,0,1,1,0,1,0,0
1458,AT2G15042,0,0,0,1,0,1,0,1
1459,AT2G15220,0,1,1,1,0,1,0,1
1460,AT2G15240,0,0,0,1,0,0,0,0
1461,AT2G15390,1,0,1,1,0,1,1,1
1462,AT2G15480,0,0,1,1,0,1,1,1
1463,AT2G15490,1,0,1,1,0,1,1,1
1464,AT2G15570,0,0,0,1,0,0,0,0
1465,AT2G15760,0,0,1,1,0,1,1,1
1466,AT2G15780,0,0,1,1,0,1,0,1
1467,AT2G15840,0,0,0,1,0,1,0,0
1468,AT2G15960,0,0,0,0,0,1,0,0
1469,AT2G16060,0,0,0,0,0,1,0,0
1470,AT2G16405,0,0,0,1,0,0,0,0
1471,AT2G16430,0,0,1,0,0,0,0,0
1472,AT2G16500,0,0,0,1,0,1,0,1
1473,AT2G16586,0,0,0,0,0,1,0,0
1474,AT2G16595,0,0,1,1,0,0,0,1
1475,AT2G16700,0,0,0,1,0,0,0,0
1476,AT2G16710,0,0,0,1,0,0,0,0
1477,AT2G16720,0,0,0,1,0,1,0,1
1478,AT2G16790,0,0,0,1,0,0,0,0
1479,AT2G16870,0,0,0,0,0,0,0,1
1480,AT2G16895,0,0,0,0,0,1,0,0
1481,AT2G16900,0,0,0,1,0,1,0,0
1482,AT2G16960,0,0,0,0,0,1,0,0
1483,AT2G17010,0,0,0,0,0,1,0,0
1484,AT2G17040,1,1,1,1,0,1,1,1
1485,AT2G17060,0,0,0,0,0,1,0,0
1486,AT2G17110,0,0,0,0,0,1,0,0
1487,AT2G17120,1,1,1,1,0,1,1,1
1488,AT2G17130,0,0,1,1,0,1,0,0
1489,AT2G17220,1,0,1,1,0,1,1,1
1490,AT2G17290,0,0,0,1,0,1,0,1
1491,AT2G17380,0,0,0,0,0,1,0,0
1492,AT2G17500,0,0,1,1,0,1,1,1
1493,AT2G17520,0,0,0,1,0,0,0,1
1494,AT2G17570,0,0,0,1,0,0,0,0
1495,AT2G17705,0,0,0,1,0,1,0,1
1496,AT2G17710,0,0,0,1,0,0,0,1
1497,AT2G17720,0,0,1,1,0,1,0,1
1498,AT2G17730,0,0,0,1,0,0,0,0
1499,AT2G17740,1,1,1,1,0,1,1,1
1500,AT2G17760,0,0,1,1,0,1,0,0
1501,AT2G17880,0,0,0,1,0,0,0,0
1502,AT2G17890,0,0,0,0,0,1,0,0
1503,AT2G17900,0,0,0,1,0,0,0,0
1504,AT2G17920,0,0,0,0,0,1,0,0
1505,AT2G18000,0,0,1,1,0,0,0,0
1506,AT2G18090,0,0,0,1,0,0,0,0
1507,AT2G18100,0,0,0,0,0,1,0,0
1508,AT2G18170,0,0,0,1,0,0,0,0
1509,AT2G18180,0,0,0,0,0,0,0,1
1510,AT2G18193,0,0,0,0,1,0,0,0
1511,AT2G18210,0,0,0,0,0,1,0,1
1512,AT2G18230,0,0,0,0,1,0,0,0
1513,AT2G18323,0,0,0,0,0,1,0,0
1514,AT2G18350,0,0,0,1,0,0,0,0
1515,AT2G18660,0,0,0,0,0,1,0,1
1516,AT2G18670,0,0,0,1,0,1,0,0
1517,AT2G18690,1,1,1,1,0,1,1,1
1518,AT2G18700,0,0,0,1,0,1,0,0
1519,AT2G18730,0,0,1,0,0,0,0,0
1520,AT2G18950,0,0,0,1,0,0,0,0
1521,AT2G18960,0,0,1,1,0,0,0,0
1522,AT2G18970,0,0,0,1,0,0,0,0
1523,AT2G19130,0,0,0,1,0,1,0,1
1524,AT2G19150,0,0,0,0,0,1,0,0
1525,AT2G19160,0,0,0,1,0,1,0,0
1526,AT2G19180,0,0,1,1,0,1,0,0
1527,AT2G19190,1,1,1,1,0,1,1,1
1528,AT2G19310,0,1,0,1,0,0,0,0
1529,AT2G19550,0,0,0,0,0,1,0,0
1530,AT2G19570,0,0,1,1,0,1,1,1
1531,AT2G19810,0,0,0,1,0,0,0,0
1532,AT2G19900,0,0,0,0,0,1,0,0
1533,AT2G20010,0,0,1,1,0,0,0,0
1534,AT2G20130,0,0,0,1,0,1,0,0
1535,AT2G20142,1,0,1,1,0,1,1,1
1536,AT2G20150,0,0,1,1,0,1,1,0
1537,AT2G20320,0,0,1,1,0,1,0,1
1538,AT2G20362,0,0,0,1,0,0,0,0
1539,AT2G20510,0,0,0,0,0,1,0,0
1540,AT2G20560,0,0,1,1,0,1,1,1
1541,AT2G20562,1,0,0,1,0,1,0,1
1542,AT2G20610,0,0,0,1,0,1,0,1
1543,AT2G20630,0,0,0,1,0,1,0,0
1544,AT2G20720,0,0,0,0,0,1,0,0
1545,AT2G20760,0,0,0,1,0,0,0,0
1546,AT2G20800,0,0,0,0,0,1,0,0
1547,AT2G20825,0,0,1,1,0,0,0,1
1548,AT2G20835,0,0,0,1,0,0,0,0
1549,AT2G20900,0,0,0,1,0,1,0,1
1550,AT2G20950,0,0,0,0,0,1,0,1
1551,AT2G20960,0,0,0,1,0,1,0,0
1552,AT2G21030,0,0,0,0,0,1,0,0
1553,AT2G21188,0,0,0,0,0,0,1,0
1554,AT2G21430,0,0,0,1,0,0,0,0
1555,AT2G21470,0,0,0,1,0,0,0,0
1556,AT2G21500,0,0,0,1,0,1,0,0
1557,AT2G21510,0,0,0,1,0,0,1,1
1558,AT2G21520,0,0,0,1,0,0,0,0
1559,AT2G21540,0,0,0,1,0,0,0,0
1560,AT2G21610,0,0,0,1,0,0,0,0
1561,AT2G21620,0,0,1,1,0,1,1,1
1562,AT2G21770,0,0,0,0,0,1,0,0
1563,AT2G21780,0,0,0,0,0,1,0,0
1564,AT2G21850,0,0,0,1,0,0,0,0
1565,AT2G21900,0,0,1,1,0,0,1,0
1566,AT2G22250,0,0,1,1,0,1,1,1
1567,AT2G22310,0,0,0,1,0,1,0,0
1568,AT2G22330,0,0,0,1,0,1,0,1
1569,AT2G22470,0,0,0,1,0,1,0,0
1570,AT2G22475,0,0,0,1,0,1,0,0
1571,AT2G22480,0,0,1,1,0,0,0,0
1572,AT2G22500,1,0,1,1,0,1,0,1
1573,AT2G22630,0,0,0,0,0,1,0,0
1574,AT2G22690,0,0,0,1,0,0,0,0
1575,AT2G22800,0,0,0,1,0,0,0,0
1576,AT2G22810,0,0,0,0,0,1,0,0
1577,AT2G22860,0,0,1,1,0,0,0,1
1578,AT2G22870,0,0,0,1,0,0,0,0
1579,AT2G22880,1,0,1,1,0,1,1,1
1580,AT2G22890,0,0,0,1,0,0,0,0
1581,AT2G22950,0,0,0,0,0,1,0,0
1582,AT2G23060,0,0,0,0,0,1,0,0
1583,AT2G23150,0,0,1,0,0,0,1,0
1584,AT2G23170,1,0,1,0,0,0,1,1
1585,AT2G23270,0,0,1,1,0,1,1,1
1586,AT2G23300,0,0,0,1,0,0,0,0
1587,AT2G23320,1,0,1,1,0,1,0,1
1588,AT2G23420,0,0,0,1,0,1,0,1
1589,AT2G23450,0,0,1,1,0,1,0,1
1590,AT2G23670,0,0,0,0,0,1,0,0
1591,AT2G23672,0,0,0,0,0,1,0,0
1592,AT2G23680,1,0,1,1,0,1,1,0
1593,AT2G23770,0,0,1,1,0,1,0,0
1594,AT2G23810,0,0,1,1,0,1,0,1
1595,AT2G23890,0,0,0,1,0,0,0,0
1596,AT2G23910,0,0,0,0,1,0,1,0
1597,AT2G23945,0,0,1,0,0,0,0,0
1598,AT2G24100,0,0,1,1,0,0,1,1
1599,AT2G24160,1,1,0,0,0,1,1,1
1600,AT2G24165,1,0,1,1,0,1,0,0
1601,AT2G24170,0,0,0,1,0,1,0,0
1602,AT2G24180,0,0,0,1,0,1,1,1
1603,AT2G24200,0,0,0,1,0,1,0,1
1604,AT2G24240,0,0,0,1,0,1,0,0
1605,AT2G24260,0,0,0,0,0,0,0,1
1606,AT2G24360,0,0,1,1,0,1,0,0
1607,AT2G24570,0,0,1,1,0,0,0,0
1608,AT2G24600,1,0,1,1,0,1,0,1
1609,AT2G24683,0,0,0,0,0,1,0,0
1610,AT2G24710,0,0,0,0,0,1,0,0
1611,AT2G24850,1,1,1,1,0,1,1,0
1612,AT2G24860,0,0,0,1,0,0,0,0
1613,AT2G24990,0,0,1,1,0,0,0,0
1614,AT2G25000,0,0,1,1,0,0,1,0
1615,AT2G25090,0,0,0,0,0,1,0,0
1616,AT2G25100,0,0,1,1,0,0,0,0
1617,AT2G25110,0,0,1,1,0,1,1,1
1618,AT2G25150,0,0,0,0,0,1,0,0
1619,AT2G25410,0,0,0,0,0,1,0,0
1620,AT2G25440,1,0,1,1,0,1,0,1
1621,AT2G25460,0,0,0,1,0,1,0,1
1622,AT2G25470,1,1,1,1,0,1,0,1
1623,AT2G25510,0,0,0,0,0,0,1,0
1624,AT2G25520,0,0,0,1,0,0,0,0
1625,AT2G25540,0,0,0,0,0,1,0,0
1626,AT2G25680,0,0,1,0,0,0,0,0
1627,AT2G25735,1,0,1,1,0,1,1,1
1628,AT2G25780,0,0,1,1,0,0,0,0
1629,AT2G25850,0,0,0,1,0,0,0,0
1630,AT2G25940,0,0,0,1,0,1,0,0
1631,AT2G26150,1,1,1,1,0,0,1,1
1632,AT2G26190,0,0,0,1,0,1,0,0
1633,AT2G26240,0,0,0,0,0,1,0,0
1634,AT2G26290,1,0,0,1,0,1,1,1
1635,AT2G26390,0,0,0,1,0,0,0,1
1636,AT2G26400,0,0,0,0,0,0,0,1
1637,AT2G26440,0,0,1,1,0,1,0,1
1638,AT2G26530,0,0,0,1,0,1,0,1
1639,AT2G26560,1,0,1,1,0,1,1,1
1640,AT2G26650,0,0,0,0,0,0,0,1
1641,AT2G26820,0,0,0,1,0,0,0,0
1642,AT2G27080,0,0,1,1,0,0,0,0
1643,AT2G27120,0,0,0,0,0,1,0,0
1644,AT2G27150,0,0,1,1,0,0,0,0
1645,AT2G27200,0,0,0,1,0,0,0,0
1646,AT2G27220,0,0,0,0,0,0,1,0
1647,AT2G27310,0,0,0,1,0,1,0,1
