,0,3OH10,chitooctaose,eATP,self,sflg,sIF1,smock,snlp,sOGs,spep,sPGN
3545,AT2G07787,0,0,0,1,1,0,0,1,0,0,0
3546,AT2G07792,0,0,0,0,0,0,0,1,0,0,0
3547,AT2G07793,0,0,0,0,0,0,0,1,0,1,0
3548,AT2G07795,0,0,0,0,0,0,0,1,0,0,0
3549,AT2G07798,0,0,0,0,1,0,0,1,0,0,0
3550,AT2G07799,0,0,0,0,0,0,0,1,0,0,0
3551,AT2G07806,0,0,0,0,1,0,0,1,0,0,0
3552,AT2G07808,0,0,0,1,1,0,0,1,0,1,0
3553,AT2G07809,0,0,0,0,0,0,0,1,0,0,0
3554,AT2G07811,0,0,0,1,1,0,0,1,1,0,0
3555,AT2G07813,0,0,0,0,1,0,0,1,0,0,0
3556,AT2G07815,0,0,0,1,1,0,0,1,0,0,0
3557,AT2G07825,0,0,0,1,1,0,0,0,0,1,0
3558,AT2G07826,0,0,0,1,0,0,0,1,0,0,0
3559,AT2G07827,1,0,0,1,0,0,0,1,1,1,0
3560,AT2G07835,1,0,0,1,0,1,0,1,1,1,0
3561,AT2G07981,1,1,0,1,0,0,1,1,0,0,1
3562,AT2G08986,1,1,0,1,0,0,1,1,0,0,1
3563,AT2G10560,0,0,0,0,1,0,0,0,0,1,0
3564,AT2G10735,0,0,0,0,1,0,0,0,0,0,0
3565,AT2G10931,0,0,0,1,0,0,0,0,0,0,0
3566,AT2G11280,0,0,0,0,1,0,0,0,0,0,0
3567,AT2G11520,0,0,0,1,1,0,0,1,1,1,0
3568,AT2G11810,0,1,0,1,1,1,1,1,0,1,0
3569,AT2G11891,0,0,0,0,1,0,0,0,0,0,0
3570,AT2G12190,0,0,0,0,1,0,0,0,0,1,0
3571,AT2G12280,0,0,0,0,0,0,0,1,0,1,0
3572,AT2G12400,0,0,0,0,1,0,0,0,1,1,0
3573,AT2G12550,0,0,0,1,0,0,0,1,0,1,0
3574,AT2G12646,0,0,0,0,0,0,0,0,1,1,0
3575,AT2G12905,0,0,0,1,1,1,1,1,1,1,0
3576,AT2G13100,0,0,0,1,0,0,0,0,0,0,0
3577,AT2G13146,0,0,0,1,1,0,1,1,1,1,0
3578,AT2G13290,0,0,0,1,0,0,0,0,0,0,0
3579,AT2G13370,0,0,0,0,0,0,0,0,0,1,0
3580,AT2G13420,0,0,0,0,0,0,0,0,0,1,0
3581,AT2G13540,0,0,0,1,0,0,0,0,0,0,0
3582,AT2G13560,0,0,0,1,1,0,0,0,0,0,0
3583,AT2G13570,0,1,0,0,0,0,0,0,0,0,0
3584,AT2G13600,0,0,0,1,0,0,0,0,0,0,0
3585,AT2G13610,0,0,0,1,0,0,0,0,0,0,0
3586,AT2G13650,0,0,0,1,1,0,0,1,1,1,0
3587,AT2G13790,0,1,0,1,1,0,0,1,1,1,0
3588,AT2G13800,0,1,0,1,1,0,0,1,1,1,0
3589,AT2G13820,0,0,0,0,0,0,0,0,0,0,1
3590,AT2G13840,0,0,0,1,0,0,0,0,0,0,0
3591,AT2G13960,0,0,0,0,1,0,0,0,0,0,0
3592,AT2G14050,0,0,0,0,0,0,0,0,0,1,0
3593,AT2G14080,0,0,0,1,1,0,0,0,0,1,0
3594,AT2G14100,0,0,0,1,0,0,0,0,0,0,0
3595,AT2G14110,0,0,0,1,0,0,0,0,0,0,0
3596,AT2G14115,0,0,0,0,0,0,0,0,0,1,0
3597,AT2G14120,0,0,0,1,0,0,0,1,0,1,0
3598,AT2G14210,0,1,0,0,1,0,0,0,0,1,0
3599,AT2G14247,0,0,0,0,0,0,0,0,0,1,0
3600,AT2G14255,0,0,0,0,1,0,0,0,0,1,0
3601,AT2G14440,0,0,0,1,0,0,0,0,0,0,0
3602,AT2G14510,0,0,0,0,0,0,0,0,1,0,0
3603,AT2G14520,0,0,0,0,0,0,0,1,1,0,0
3604,AT2G14560,0,1,0,1,0,1,0,1,1,1,0
3605,AT2G14580,0,0,0,1,1,1,0,1,0,1,1
3606,AT2G14610,0,0,0,1,0,0,0,0,1,0,0
3607,AT2G14620,0,0,0,0,0,0,0,0,1,0,0
3608,AT2G14661,0,0,0,1,1,0,0,1,0,1,0
3609,AT2G14680,0,0,0,1,1,0,0,0,0,1,0
3610,AT2G14720,0,0,0,1,1,0,0,1,0,1,0
3611,AT2G14740,0,0,0,1,0,0,0,0,0,0,0
3612,AT2G14750,0,0,0,1,1,0,0,1,0,1,0
3613,AT2G14820,0,0,0,0,0,1,0,0,0,0,1
3614,AT2G14830,0,0,0,1,1,0,0,0,0,0,0
3615,AT2G14860,0,0,0,0,0,1,1,0,0,0,0
3616,AT2G14878,0,0,0,0,0,0,0,0,0,1,0
3617,AT2G14900,0,0,0,1,0,0,0,0,0,0,0
3618,AT2G15000,0,0,0,0,0,1,0,0,0,0,0
3619,AT2G15020,0,0,0,1,0,0,0,0,0,0,0
3620,AT2G15040,0,1,0,1,1,0,0,1,1,1,0
3621,AT2G15042,1,1,0,1,1,0,0,1,1,1,0
3622,AT2G15080,0,1,0,1,1,0,0,1,0,1,0
3623,AT2G15120,0,1,0,1,1,0,0,0,0,0,0
3624,AT2G15130,0,0,0,1,0,1,0,0,0,0,0
3625,AT2G15220,0,1,0,1,1,0,0,1,0,1,0
3626,AT2G15230,0,0,0,1,0,0,0,0,0,1,0
3627,AT2G15240,0,0,0,1,1,0,0,1,0,1,0
3628,AT2G15270,0,0,0,1,1,0,0,0,0,0,0
3629,AT2G15310,0,0,0,1,0,0,0,1,1,0,1
3630,AT2G15320,0,0,0,1,0,0,0,0,0,1,0
3631,AT2G15370,0,0,0,0,0,0,0,0,1,0,0
3632,AT2G15390,1,1,0,1,1,0,0,1,1,1,0
3633,AT2G15400,0,1,0,1,0,1,0,1,0,0,0
3634,AT2G15430,0,0,0,1,0,0,0,0,0,0,0
3635,AT2G15440,0,0,0,0,0,0,0,1,0,0,0
3636,AT2G15480,0,1,0,1,1,0,0,1,1,1,0
3637,AT2G15490,0,1,0,1,1,0,0,1,1,1,0
3638,AT2G15560,0,0,0,1,0,0,0,0,0,0,0
3639,AT2G15620,0,0,0,1,0,0,0,0,0,1,0
3640,AT2G15630,0,0,0,1,0,0,0,0,0,1,0
3641,AT2G15690,0,0,0,1,0,0,0,0,0,0,0
3642,AT2G15730,0,0,0,0,1,0,0,0,0,0,0
3643,AT2G15760,0,1,0,1,1,0,0,1,1,1,0
3644,AT2G15780,0,0,0,1,0,0,0,0,0,1,0
3645,AT2G15830,0,0,0,0,0,1,0,0,0,0,0
3646,AT2G15840,0,1,0,1,1,0,0,0,0,0,0
3647,AT2G15860,0,0,0,1,0,0,0,0,0,1,0
3648,AT2G15880,0,0,0,0,1,0,0,0,0,0,0
3649,AT2G15900,0,0,0,0,1,0,0,1,0,1,0
3650,AT2G15960,0,0,0,0,1,0,0,0,0,0,0
3651,AT2G15980,0,0,0,1,0,0,0,0,0,1,0
3652,AT2G16005,0,0,0,0,0,0,1,0,0,1,0
3653,AT2G16050,0,0,0,0,0,0,0,0,0,0,1
3654,AT2G16060,0,0,0,0,1,1,0,0,1,0,0
3655,AT2G16230,0,0,0,0,0,0,1,0,0,0,0
3656,AT2G16270,0,0,0,1,0,0,0,0,0,1,0
3657,AT2G16365,0,0,0,0,0,0,0,0,0,1,0
3658,AT2G16380,0,0,0,1,1,0,0,1,0,1,0
3659,AT2G16385,0,0,0,0,0,0,0,0,1,0,1
3660,AT2G16390,0,0,0,0,0,0,0,0,0,1,0
3661,AT2G16405,0,0,0,1,1,0,0,1,0,1,0
3662,AT2G16430,0,0,0,1,0,0,0,0,0,1,0
3663,AT2G16460,0,0,0,1,0,0,0,0,0,1,0
3664,AT2G16485,0,0,0,1,1,0,0,1,0,1,0
3665,AT2G16500,0,0,0,1,1,0,0,1,0,1,0
3666,AT2G16570,0,0,0,1,0,0,0,0,0,1,1
3667,AT2G16586,0,0,0,0,0,0,0,1,0,1,0
3668,AT2G16595,0,0,0,1,1,0,0,1,0,1,0
3669,AT2G16630,0,0,0,1,1,0,0,0,0,0,0
3670,AT2G16640,0,0,0,1,1,0,0,0,0,1,0
3671,AT2G16700,0,0,0,1,1,0,0,0,0,1,0
3672,AT2G16710,0,0,0,0,1,0,0,0,0,0,0
3673,AT2G16720,0,0,0,1,1,0,0,1,1,1,0
3674,AT2G16740,0,0,0,0,0,0,0,0,1,0,0
3675,AT2G16760,0,0,0,1,0,0,0,0,0,1,0
3676,AT2G16780,0,0,0,1,0,0,0,0,0,0,0
3677,AT2G16790,0,0,0,1,1,0,0,0,0,1,0
3678,AT2G16850,0,0,0,0,0,0,0,0,0,1,1
3679,AT2G16860,0,0,0,1,0,0,0,1,0,1,0
3680,AT2G16870,0,0,0,1,1,0,0,1,1,1,0
3681,AT2G16890,0,0,0,0,0,1,0,1,0,1,0
3682,AT2G16900,0,0,0,1,1,0,0,1,1,1,0
3683,AT2G16910,0,0,0,1,0,0,0,0,0,0,0
3684,AT2G16920,0,0,0,1,0,0,0,0,0,1,0
3685,AT2G16950,0,0,0,1,1,0,0,1,0,1,0
3686,AT2G16970,0,0,0,1,0,0,0,0,0,1,0
3687,AT2G16980,0,0,0,0,0,0,0,0,0,1,1
3688,AT2G17020,0,0,0,1,0,0,0,0,0,0,0
3689,AT2G17030,0,0,0,0,1,0,0,0,0,0,0
3690,AT2G17036,0,0,0,0,1,0,0,0,0,0,0
3691,AT2G17040,1,1,0,1,1,0,0,1,1,1,0
3692,AT2G17050,0,0,0,0,1,1,0,0,0,1,0
3693,AT2G17060,0,0,0,0,1,0,0,0,0,0,0
3694,AT2G17070,0,0,0,0,0,0,0,0,0,1,0
3695,AT2G17110,0,0,0,1,1,0,0,1,0,1,0
3696,AT2G17120,0,1,0,1,1,0,0,1,1,1,0
3697,AT2G17130,0,0,0,1,1,0,0,1,0,1,0
3698,AT2G17150,0,0,0,1,0,0,0,0,0,1,0
3699,AT2G17190,0,0,0,1,1,0,0,0,0,1,0
3700,AT2G17200,0,0,0,1,0,0,0,0,0,1,0
3701,AT2G17210,0,0,0,1,1,0,0,0,0,0,0
3702,AT2G17220,0,1,0,1,1,0,0,1,1,1,0
3703,AT2G17230,0,0,0,1,0,0,0,0,0,0,0
3704,AT2G17260,0,0,0,0,0,1,0,0,0,0,0
3705,AT2G17280,0,0,0,1,0,0,0,1,0,1,0
3706,AT2G17290,0,0,0,1,1,0,0,1,1,1,0
3707,AT2G17330,1,0,0,1,0,0,0,1,1,1,0
3708,AT2G17370,0,0,0,1,0,0,0,0,0,0,0
3709,AT2G17420,0,0,0,1,0,0,0,1,0,1,0
3710,AT2G17430,0,0,0,1,1,0,0,0,0,1,0
3711,AT2G17440,0,0,0,0,1,0,0,0,0,1,0
3712,AT2G17480,0,0,0,1,1,0,0,1,1,1,0
3713,AT2G17500,0,0,0,1,1,0,0,1,1,1,0
3714,AT2G17520,0,0,0,1,1,0,0,1,1,1,0
3715,AT2G17525,0,1,0,0,0,0,0,0,0,0,0
3716,AT2G17530,0,0,0,0,1,0,0,0,0,0,0
3717,AT2G17540,0,0,0,1,0,0,0,0,0,0,0
3718,AT2G17570,0,0,0,1,1,0,0,1,0,1,0
3719,AT2G17580,0,0,0,0,0,0,0,0,0,1,0
3720,AT2G17590,0,0,0,1,0,0,0,0,0,0,0
3721,AT2G17630,0,0,0,1,0,0,0,1,0,1,0
3722,AT2G17670,0,0,0,1,0,0,0,0,0,0,0
3723,AT2G17700,0,0,0,0,1,0,0,1,0,0,0
3724,AT2G17705,0,1,0,1,1,0,0,1,1,1,0
3725,AT2G17710,0,0,0,1,1,0,0,1,1,1,0
3726,AT2G17720,0,0,0,1,1,0,0,1,0,1,0
3727,AT2G17730,0,0,0,1,1,0,0,1,0,1,0
3728,AT2G17740,1,1,0,1,1,1,0,1,1,1,0
3729,AT2G17760,0,0,0,1,1,0,0,1,1,1,0
3730,AT2G17787,0,0,0,1,0,0,0,0,0,1,0
3731,AT2G17790,0,0,0,1,1,0,0,1,0,1,0
3732,AT2G17820,0,0,0,1,0,0,0,0,0,0,0
3733,AT2G17840,0,0,0,1,1,0,0,1,1,1,0
3734,AT2G17845,0,0,0,0,0,0,0,0,0,1,0
3735,AT2G17850,0,0,0,0,0,0,0,0,1,0,0
3736,AT2G17880,0,0,0,1,1,0,0,1,1,1,0
3737,AT2G17900,0,0,0,1,1,0,0,0,0,0,0
3738,AT2G17930,0,0,0,1,1,0,0,0,0,1,0
3739,AT2G17970,0,0,0,1,0,0,0,0,0,1,0
3740,AT2G17980,0,0,0,1,1,0,0,1,0,1,0
3741,AT2G17990,0,0,0,1,0,0,0,0,0,0,0
3742,AT2G18000,0,0,0,1,0,0,0,1,0,1,0
3743,AT2G18030,0,0,0,1,0,0,0,0,0,0,0
3744,AT2G18040,0,0,0,1,0,0,0,0,0,1,0
3745,AT2G18050,0,0,0,1,0,0,0,0,1,0,0
3746,AT2G18090,0,0,0,1,1,0,0,1,0,1,0
3747,AT2G18100,0,0,0,1,1,0,0,1,0,0,0
3748,AT2G18110,0,0,0,1,0,0,0,0,0,0,0
3749,AT2G18140,0,0,0,1,0,0,0,0,0,1,0
3750,AT2G18150,0,0,0,1,1,0,0,0,1,1,1
3751,AT2G18170,0,0,0,1,1,0,0,1,0,1,0
3752,AT2G18180,0,0,0,0,0,0,0,0,0,1,0
3753,AT2G18190,0,0,0,1,0,0,1,0,0,0,0
3754,AT2G18193,0,0,1,1,1,1,1,0,1,1,0
3755,AT2G18196,0,0,0,0,0,0,0,0,0,1,1
3756,AT2G18210,1,1,1,1,1,0,0,1,1,1,0
3757,AT2G18230,0,0,0,0,0,0,1,0,1,0,1
3758,AT2G18250,0,0,0,1,1,0,0,1,0,1,0
3759,AT2G18323,0,0,0,1,0,0,0,1,0,0,0
3760,AT2G18328,0,0,0,0,0,0,0,0,1,0,1
3761,AT2G18330,0,0,0,1,0,0,0,0,0,0,0
3762,AT2G18350,0,0,0,1,1,0,0,1,1,1,0
3763,AT2G18360,0,0,0,1,0,0,0,0,0,0,0
3764,AT2G18465,0,0,0,1,0,0,0,0,0,0,0
3765,AT2G18500,0,0,0,0,0,0,0,0,0,0,1
3766,AT2G18570,0,0,0,0,0,0,0,0,0,1,0
3767,AT2G18600,0,0,0,1,0,0,0,0,0,0,0
3768,AT2G18620,0,0,0,0,0,0,0,0,1,0,0
3769,AT2G18630,0,0,0,0,1,0,0,1,1,1,0
3770,AT2G18650,0,0,0,1,1,0,0,0,0,1,0
3771,AT2G18660,0,0,0,1,1,0,0,1,1,0,0
3772,AT2G18670,0,0,0,1,1,0,0,1,1,1,0
3773,AT2G18690,1,1,0,1,1,1,0,1,1,1,0
3774,AT2G18700,0,0,0,1,1,0,0,1,0,1,0
3775,AT2G18720,0,0,0,1,0,1,0,0,0,0,0
3776,AT2G18730,0,0,0,1,0,0,0,1,0,1,0
3777,AT2G18750,0,0,0,1,1,0,0,0,0,1,0
3778,AT2G18760,0,0,0,0,1,0,0,0,0,1,0
3779,AT2G18770,0,0,0,1,0,0,0,0,0,1,0
3780,AT2G18780,0,0,0,0,0,0,0,0,0,1,0
3781,AT2G18840,0,0,0,1,0,0,0,0,0,0,0
3782,AT2G18860,0,0,0,0,0,0,0,1,0,1,0
3783,AT2G18900,0,0,0,1,0,0,0,0,0,0,0
3784,AT2G18915,0,0,0,0,0,0,0,0,0,1,0
3785,AT2G18950,0,0,0,1,1,0,0,1,0,1,0
3786,AT2G18960,0,0,0,1,1,0,0,1,0,1,0
3787,AT2G19060,0,0,0,0,1,0,0,0,0,0,0
3788,AT2G19090,0,0,0,0,0,0,0,0,0,0,1
3789,AT2G19110,0,0,0,1,1,0,0,0,0,1,1
3790,AT2G19130,1,1,0,1,0,0,0,1,1,1,0
3791,AT2G19150,0,0,0,0,0,1,0,1,0,0,0
3792,AT2G19160,0,0,0,1,1,0,0,1,0,1,0
3793,AT2G19180,0,0,0,1,1,0,0,1,1,1,0
3794,AT2G19190,1,1,0,1,1,1,0,1,1,1,0
3795,AT2G19270,0,0,0,1,0,0,0,0,0,0,0
3796,AT2G19310,0,1,0,1,0,0,1,1,1,0,0
3797,AT2G19330,0,0,0,1,0,0,0,0,0,0,0
3798,AT2G19350,0,0,0,1,0,0,0,0,0,0,0
3799,AT2G19380,0,0,0,1,0,0,0,0,0,0,0
3800,AT2G19385,0,0,0,1,0,0,0,0,0,0,0
3801,AT2G19390,0,0,0,1,0,0,0,1,0,1,0
3802,AT2G19400,0,0,0,0,0,0,0,0,0,1,0
3803,AT2G19450,0,0,0,1,1,0,0,1,0,1,0
3804,AT2G19460,0,0,0,1,1,0,0,0,0,0,0
3805,AT2G19530,0,0,0,1,0,0,0,0,0,0,0
3806,AT2G19540,0,0,0,1,0,0,0,0,0,0,0
3807,AT2G19550,0,0,0,1,0,0,0,0,0,1,0
3808,AT2G19560,0,0,0,1,0,0,0,0,0,0,0
3809,AT2G19570,0,0,0,1,1,1,1,1,1,0,1
3810,AT2G19590,0,0,0,0,1,0,0,0,0,0,0
3811,AT2G19600,0,0,0,0,0,0,0,0,0,1,0
3812,AT2G19640,0,0,0,1,0,0,0,0,0,0,0
3813,AT2G19650,0,0,0,1,0,1,1,1,0,0,0
3814,AT2G19710,0,1,0,1,1,0,0,1,1,1,0
3815,AT2G19780,0,0,0,0,0,0,1,0,0,1,0
3816,AT2G19800,0,0,0,0,1,0,0,0,0,0,0
3817,AT2G19810,0,0,0,0,1,0,0,0,0,0,0
3818,AT2G19830,0,0,0,1,0,0,0,0,0,0,0
3819,AT2G19850,0,0,0,1,0,0,0,0,0,0,0
3820,AT2G19910,0,0,0,1,0,1,1,0,0,1,0
3821,AT2G19920,0,0,0,1,0,0,0,0,0,0,0
3822,AT2G19930,0,0,0,0,0,0,0,0,0,1,0
3823,AT2G19950,0,0,0,0,0,0,0,0,0,1,0
3824,AT2G20010,0,0,0,1,1,0,0,1,1,1,0
3825,AT2G20020,0,0,0,1,0,0,0,0,0,0,0
3826,AT2G20030,0,0,0,0,1,0,0,0,0,0,0
3827,AT2G20050,0,0,0,0,0,0,0,0,0,1,0
3828,AT2G20060,0,0,0,1,0,0,0,0,0,0,0
3829,AT2G20100,0,0,0,0,0,0,1,1,1,1,1
3830,AT2G20110,0,0,0,1,1,0,1,1,1,1,0
3831,AT2G20120,0,0,0,1,1,0,0,0,0,0,0
3832,AT2G20130,0,0,0,1,1,0,0,1,0,0,0
3833,AT2G20142,1,1,0,1,1,0,0,1,1,1,0
3834,AT2G20150,1,0,0,1,1,0,1,1,1,1,0
3835,AT2G20190,0,0,0,1,0,0,0,0,0,0,0
3836,AT2G20280,0,0,0,1,0,0,0,1,0,1,0
3837,AT2G20310,0,0,0,0,1,0,0,0,1,0,0
3838,AT2G20320,0,1,0,1,1,0,0,1,1,1,0
3839,AT2G20330,0,0,0,1,0,0,0,0,0,0,0
3840,AT2G20340,0,0,0,1,0,0,0,0,0,0,0
3841,AT2G20370,0,0,0,1,1,0,0,0,0,1,0
3842,AT2G20400,0,0,0,0,0,0,0,0,0,1,0
3843,AT2G20410,0,0,0,1,0,0,0,0,0,1,0
3844,AT2G20420,0,0,0,1,0,0,0,1,0,1,0
3845,AT2G20480,0,0,0,0,0,0,0,0,0,0,1
3846,AT2G20515,0,0,0,0,0,1,0,0,0,0,1
3847,AT2G20550,0,0,0,0,0,0,0,0,1,0,0
3848,AT2G20560,0,0,0,1,1,0,0,1,1,1,0
3849,AT2G20562,1,1,0,1,1,0,0,1,1,1,0
3850,AT2G20570,0,0,0,1,0,0,0,0,0,0,0
3851,AT2G20590,0,0,0,0,0,0,0,0,0,1,1
3852,AT2G20610,0,0,0,1,1,0,0,1,1,1,0
3853,AT2G20630,0,0,0,1,1,0,0,1,0,1,0
3854,AT2G20650,0,0,0,1,0,0,0,0,0,1,0
3855,AT2G20680,0,0,0,0,1,0,0,0,0,0,0
3856,AT2G20690,0,0,0,1,0,0,0,0,0,0,0
3857,AT2G20700,0,0,0,0,1,0,0,0,1,0,0
3858,AT2G20710,0,0,0,1,0,0,0,0,0,0,0
3859,AT2G20720,0,0,0,0,0,0,0,1,0,1,0
3860,AT2G20722,0,0,0,0,0,0,0,0,0,1,0
3861,AT2G20723,1,0,0,0,0,0,0,0,0,1,0
3862,AT2G20740,0,0,0,1,0,0,0,0,0,0,0
3863,AT2G20760,0,0,0,1,1,0,0,1,0,1,0
3864,AT2G20770,0,0,0,1,1,0,0,0,0,0,0
3865,AT2G20780,0,0,0,1,1,0,0,0,0,1,0
3866,AT2G20815,0,0,0,0,0,0,0,0,1,1,0
3867,AT2G20820,0,0,0,0,0,0,0,0,0,1,0
3868,AT2G20825,0,0,0,1,1,0,0,0,0,1,0
3869,AT2G20835,0,0,0,1,1,0,0,0,1,0,0
3870,AT2G20840,0,0,0,0,0,0,0,0,1,0,0
3871,AT2G20860,0,0,0,1,0,0,0,0,0,0,0
3872,AT2G20900,0,0,0,1,1,0,0,1,1,1,0
3873,AT2G20920,0,0,0,1,0,0,0,0,0,0,0
3874,AT2G20950,0,0,0,1,1,0,0,1,0,1,0
3875,AT2G20960,1,1,0,1,1,0,0,1,1,1,0
3876,AT2G21020,0,0,0,0,1,0,0,0,0,1,0
3877,AT2G21030,0,0,0,1,0,0,0,0,0,0,0
3878,AT2G21050,0,0,1,0,0,0,0,0,0,0,1
3879,AT2G21060,0,0,0,0,0,0,0,1,0,1,0
3880,AT2G21100,0,0,0,0,0,0,0,0,1,1,0
3881,AT2G21120,1,1,0,1,1,0,0,1,1,1,0
3882,AT2G21160,0,0,0,1,0,0,0,0,0,1,0
3883,AT2G21180,0,0,0,1,0,0,0,0,0,1,0
3884,AT2G21187,0,0,1,1,0,0,0,0,1,1,0
3885,AT2G21188,0,0,0,1,0,0,0,0,0,1,0
3886,AT2G21190,0,0,0,1,1,0,0,0,0,1,0
3887,AT2G21195,0,1,0,0,0,0,0,0,0,0,0
3888,AT2G21230,0,0,0,1,1,0,0,0,0,1,0
3889,AT2G21270,0,0,0,1,0,0,0,1,0,0,0
3890,AT2G21320,0,0,0,0,0,0,0,0,0,1,0
3891,AT2G21330,0,0,0,1,0,0,0,0,0,0,0
3892,AT2G21340,0,0,0,1,0,0,0,0,0,0,0
3893,AT2G21350,0,0,0,1,0,0,0,0,0,0,0
3894,AT2G21390,0,0,0,1,1,0,0,1,0,1,0
3895,AT2G21400,0,0,0,0,1,0,0,0,0,0,0
3896,AT2G21410,0,0,0,1,0,0,0,0,0,0,0
3897,AT2G21430,0,0,0,1,0,0,0,0,0,1,0
3898,AT2G21470,0,0,0,1,1,0,0,1,0,1,0
3899,AT2G21500,0,0,0,1,1,1,0,1,1,1,0
3900,AT2G21510,0,0,0,1,1,0,0,0,1,1,0
3901,AT2G21520,0,0,0,1,1,0,0,1,0,1,0
3902,AT2G21540,0,0,0,1,1,0,0,0,0,0,0
3903,AT2G21550,0,0,0,0,0,0,0,0,0,1,0
3904,AT2G21560,0,0,0,0,0,0,0,0,0,1,0
3905,AT2G21600,0,0,0,0,1,0,0,0,0,0,0
3906,AT2G21620,0,0,0,1,1,0,0,1,1,1,0
3907,AT2G21630,0,0,0,0,1,0,0,0,0,0,0
3908,AT2G21640,0,0,0,0,0,0,0,0,0,1,0
3909,AT2G21730,0,0,0,0,0,0,1,0,0,0,0
3910,AT2G21770,0,0,0,0,0,0,0,1,0,0,0
3911,AT2G21790,0,0,0,1,0,0,0,0,0,0,0
3912,AT2G21840,0,0,0,1,1,0,0,0,0,1,0
3913,AT2G21850,0,0,0,1,1,0,0,1,1,1,0
3914,AT2G21900,0,0,0,1,0,0,0,0,1,1,0
3915,AT2G21940,0,0,0,0,0,0,0,0,0,1,0
3916,AT2G21950,0,0,0,1,0,0,0,0,0,1,0
3917,AT2G22010,0,0,0,1,1,0,0,0,0,1,0
3918,AT2G22070,0,0,0,1,0,0,0,0,0,0,0
3919,AT2G22100,0,0,0,1,0,0,0,1,0,1,0
3920,AT2G22120,0,0,0,1,0,0,0,0,0,0,0
3921,AT2G22125,0,0,0,1,0,0,0,0,0,0,0
3922,AT2G22190,0,0,0,0,0,0,0,1,1,1,0
3923,AT2G22200,1,0,0,0,0,0,0,0,0,0,0
3924,AT2G22240,0,0,0,0,0,0,0,0,0,1,0
3925,AT2G22250,0,0,0,1,1,0,0,1,1,1,0
3926,AT2G22260,0,0,0,1,0,0,0,0,0,1,0
3927,AT2G22290,0,0,0,0,0,0,0,1,0,0,0
3928,AT2G22300,0,1,0,1,1,0,0,1,1,1,0
3929,AT2G22310,0,0,0,1,1,0,0,1,0,1,0
3930,AT2G22330,0,0,0,1,1,0,0,1,0,1,0
3931,AT2G22370,0,0,0,1,0,0,0,0,0,0,0
3932,AT2G22390,0,0,0,0,0,0,0,0,0,1,0
3933,AT2G22420,0,0,0,0,0,0,0,0,0,1,0
3934,AT2G22430,0,0,0,1,0,0,0,0,0,0,0
3935,AT2G22470,0,0,0,1,1,0,0,1,1,1,0
3936,AT2G22475,0,0,0,1,1,0,0,1,1,1,0
3937,AT2G22480,0,0,0,1,1,0,0,1,1,1,0
3938,AT2G22500,1,1,0,1,1,0,0,1,1,1,0
3939,AT2G22560,0,0,0,1,1,0,1,1,1,1,0
3940,AT2G22590,1,0,0,0,0,0,0,0,0,0,0
3941,AT2G22610,0,0,0,1,0,1,0,0,0,0,1
3942,AT2G22620,0,0,0,0,0,0,0,0,1,1,0
3943,AT2G22660,0,0,0,0,0,0,0,0,0,1,0
3944,AT2G22680,0,0,0,1,1,0,0,0,1,1,1
3945,AT2G22690,0,0,0,1,1,0,0,1,0,1,0
3946,AT2G22720,0,0,0,1,1,0,0,0,0,1,0
3947,AT2G22770,0,0,0,0,0,0,0,0,0,1,0
3948,AT2G22780,0,0,0,1,0,0,0,0,0,1,0
3949,AT2G22795,0,0,0,1,0,1,1,0,0,0,0
3950,AT2G22800,0,0,0,0,0,0,0,1,0,0,0
3951,AT2G22840,0,0,0,0,0,0,0,0,0,1,0
3952,AT2G22850,0,0,0,0,0,0,0,0,1,1,0
3953,AT2G22860,0,0,0,1,1,1,0,1,1,1,0
3954,AT2G22870,0,0,0,1,1,0,0,1,1,1,0
3955,AT2G22880,1,1,0,1,1,0,0,1,1,1,0
3956,AT2G22890,1,1,0,1,1,0,0,1,1,1,0
3957,AT2G22900,0,0,0,1,0,0,0,0,0,0,0
3958,AT2G22910,0,0,0,1,0,0,0,1,0,0,0
3959,AT2G22930,0,0,0,1,0,0,0,0,0,1,0
3960,AT2G22970,0,0,0,1,0,0,0,0,0,0,0
3961,AT2G22980,0,1,0,0,0,0,0,0,0,0,0
3962,AT2G23010,0,0,0,1,0,0,0,0,0,0,0
3963,AT2G23040,0,0,0,0,0,0,0,0,0,0,1
3964,AT2G23050,0,0,0,0,0,0,0,0,0,1,1
3965,AT2G23080,0,0,0,1,0,0,0,1,0,0,0
3966,AT2G23100,0,0,0,1,0,0,1,0,0,0,0
3967,AT2G23120,0,0,0,0,0,0,0,0,1,0,0
3968,AT2G23140,0,0,0,1,0,0,0,0,0,1,0
3969,AT2G23150,0,0,0,1,1,0,0,0,1,1,0
3970,AT2G23170,1,0,0,1,0,0,1,1,1,1,0
3971,AT2G23200,0,0,0,1,1,0,0,1,0,1,0
3972,AT2G23270,1,0,1,1,1,0,0,1,1,1,0
3973,AT2G23290,0,0,0,1,0,0,0,0,0,0,0
3974,AT2G23300,0,0,0,1,1,0,0,1,1,1,0
3975,AT2G23320,0,1,0,1,1,0,0,1,1,1,0
3976,AT2G23340,0,0,0,1,0,0,0,0,0,0,0
3977,AT2G23348,0,1,0,0,0,0,0,0,0,0,0
3978,AT2G23370,0,0,0,1,0,0,0,0,0,0,0
3979,AT2G23380,0,0,0,0,0,0,0,0,0,1,0
